household_key,Recency,Frequency,T,Gross_Sales,Net_Sales,avg_monetary,total_baskets,avg_basket_size,avg_transaction_value,distinct_stores,tenure_weeks,coupon_usage_rate,first_purchase_week,last_purchase_week,Cluster,predicted_purchases_6_months,predicted_clv_6_months
370,0,116,63,3016.45,2550.52,21.7993,117,2395.1538,21.7993,5,63,0.0598,12,75,1,56.6804,1216.8886
371,0,109,65,10137.37,8254.29,75.039,110,43.5,75.039,4,65,0.0727,10,75,0,43.6997,3384.2637
372,3,9,73,440.42,336.8,33.68,10,946.0,33.68,4,70,0.1,2,72,1,4.1814,129.3674
373,36,4,59,49.86,44.46,8.892,5,5.8,8.892,2,23,0.0,16,39,2,2.0922,14.8934
374,0,122,70,5874.84,5270.25,42.8476,123,745.6992,42.8476,2,70,0.065,5,75,0,53.6234,1591.5698
375,1,13,61,96.39,62.75,4.4821,14,543.2143,4.4821,3,60,0.0714,14,74,1,6.1904,32.5021
376,0,406,65,3814.56,3309.85,8.1323,407,5.1941,8.1323,2,65,0.0,10,75,0,258.6803,1729.4982
377,0,93,60,2019.58,1622.84,17.2643,94,10.6915,17.2643,3,60,0.0,15,75,1,38.6799,1434.8889
378,0,253,66,3704.47,3168.02,12.4725,254,537.4528,12.4725,7,66,0.0748,9,75,0,66.7615,634.6887
380,0,83,61,5267.66,4211.15,50.1327,84,30.9286,50.1327,1,61,0.0357,14,75,1,48.7602,1785.122
381,5,68,74,2071.03,1717.62,24.893,69,12.5217,24.893,7,69,0.087,1,70,1,21.8019,616.5384
382,2,26,66,449.06,398.37,14.7544,27,1478.2963,14.7544,5,64,0.037,9,73,1,10.4658,226.3277
383,0,114,64,4523.64,3799.77,33.0415,115,1072.2957,33.0415,9,64,0.1826,11,75,0,60.1789,2020.7698
384,1,41,59,2181.85,1891.05,45.025,42,2015.6905,45.025,5,58,0.0,16,74,1,13.114,681.2693
385,14,22,69,1736.21,1380.05,60.0022,23,1889.7826,60.0022,6,55,0.0435,6,61,1,6.454,244.2513
386,0,174,69,3564.97,2613.56,14.9346,175,653.9371,14.9346,11,69,0.0857,6,75,0,47.598,600.0977
387,0,99,60,3598.45,3046.6,30.466,100,12.33,30.466,17,60,0.04,15,75,1,36.5999,852.5671
388,0,39,60,871.29,518.71,12.9678,40,17.15,12.9678,4,60,0.0,15,75,1,18.4533,149.0004
389,0,175,59,10581.311,8211.2295,46.6547,176,1544.5455,46.6547,5,59,0.1705,16,75,0,85.6426,4114.2069
390,1,73,63,1339.09,1163.47,15.7226,74,161.7703,15.7226,3,62,0.0135,12,74,1,31.8385,285.736
391,4,23,62,979.43,844.05,35.1687,24,16.75,35.1688,1,58,0.0417,13,71,1,7.2711,183.738
392,0,69,64,7322.34,6777.24,96.8177,70,31.2571,96.8177,4,64,0.0429,11,75,0,17.6599,1494.924
393,0,129,66,2601.95,1989.65,15.305,130,10.2692,15.305,1,66,0.0462,9,75,1,51.3736,638.7308
394,0,48,69,1168.25,1036.4,21.151,49,8.8776,21.151,6,69,0.0,6,75,1,16.4584,384.3775
395,0,49,68,645.27,481.24,9.6248,50,6.22,9.6248,4,68,0.0,7,75,1,20.5382,213.3693
396,0,80,59,1139.23,937.66,11.576,81,496.5309,11.576,10,59,0.1235,16,75,1,40.5679,587.1969
397,1,168,59,4409.34,3744.18,22.1549,169,1751.2249,22.1549,3,58,0.0533,16,74,0,76.1094,2035.1524
398,0,78,59,1477.45,1133.8099,14.352,79,652.4684,14.352,5,59,0.0253,16,75,1,40.0166,763.8619
399,4,14,58,921.21,789.88,52.6587,15,1941.8,52.6587,6,54,0.0,17,71,1,6.5703,345.8154
400,0,217,59,12842.13,11523.939,52.8621,218,2483.2982,52.8621,8,59,0.0321,16,75,0,106.3217,6063.3804
401,1,39,73,968.61,785.71,19.6427,40,11.45,19.6428,12,72,0.0,2,74,1,12.0645,269.306
402,0,57,65,1473.82,1310.14,22.5886,58,2005.8793,22.5886,5,65,0.0345,10,75,1,21.9955,514.7585
403,2,33,69,734.44,504.76,14.8459,34,7.6471,14.8459,3,67,0.1471,6,73,1,12.9339,173.8648
404,0,181,73,4707.87,4208.78,23.1252,182,571.5934,23.1252,10,73,0.0055,2,75,0,75.9625,1616.5542
405,0,71,70,2735.52,2124.57,29.5079,72,6190.8333,29.5079,3,70,0.0139,5,75,1,24.3744,586.2823
406,1,24,62,958.34,856.28,34.2512,25,582.8,34.2512,6,61,0.0,13,74,1,11.1702,425.1216
407,1,41,61,530.97,250.61,5.9669,42,6.1667,5.9669,5,60,0.119,14,74,1,16.5705,96.578
408,0,45,63,1846.05,1571.56,34.1643,46,13.6522,34.1644,2,63,0.0652,12,75,1,18.1399,525.0553
409,0,84,71,2778.89,1764.15,20.7547,85,640.6471,20.7547,9,71,0.2353,4,75,1,36.3116,638.645
410,1,75,72,717.85,422.51,5.5593,76,6.0658,5.5593,1,71,0.0263,3,74,1,18.1797,74.6775
411,1,118,62,4645.29,3897.47,32.7518,119,1337.958,32.7518,6,61,0.042,13,74,0,38.1815,1597.2211
412,0,74,62,1555.84,1050.58,14.0077,75,84.68,14.0077,3,62,0.1067,13,75,1,23.0713,329.5908
413,0,230,69,4714.7197,4295.76,18.5964,231,2090.9784,18.5964,10,69,0.0043,6,75,0,54.3446,814.5323
414,1,112,70,1903.35,1557.37,13.782,113,427.9292,13.782,4,69,0.0265,5,74,1,36.3229,612.7442
415,33,6,58,237.67,215.04,30.72,7,5.8571,30.72,1,25,0.2857,17,42,2,3.1246,83.4378
416,7,27,65,2139.67,1755.7,62.7036,28,37.1071,62.7036,1,58,0.0714,10,68,1,10.2019,450.052
417,0,60,59,2019.1,1615.41,26.4821,61,18.5902,26.4821,5,59,0.0492,16,75,1,27.5076,940.3351
418,0,193,61,4661.43,4085.26,21.058,194,1182.7062,21.058,11,61,0.0206,14,75,0,102.2843,1883.2658
419,2,40,63,1661.16,1172.86,28.6063,41,997.4878,28.6063,6,61,0.0976,12,73,1,21.5285,556.0069
420,5,87,71,1894.74,1591.7,18.0875,88,10.0682,18.0875,11,66,0.0,4,70,1,31.4217,574.2204
421,0,148,63,4482.98,3236.05,21.7185,149,2734.4899,21.7185,7,63,0.094,12,75,0,80.0692,2313.9308
422,2,12,60,714.87,433.37,33.3362,13,30.3846,33.3362,1,58,0.5385,15,73,1,5.2967,177.4586
423,1,6,63,149.13,88.22,12.6029,7,15.1429,12.6029,1,62,0.4286,12,74,1,2.0943,19.5581
424,3,6,60,746.69,669.87,95.6957,7,37.1429,95.6957,3,57,0.2857,15,72,1,2.3086,253.0973
425,0,115,70,4155.01,3032.34,26.1409,116,20.4655,26.1409,2,70,0.0172,5,75,1,31.7669,735.5951
426,0,158,60,5547.53,4615.0,29.0252,159,4530.5849,29.0252,2,60,0.1698,15,75,0,57.324,2667.4164
427,19,29,73,555.31,490.24,16.3413,30,6.5,16.3413,2,54,0.0,2,56,1,9.6151,157.0784
428,0,81,65,2925.3,2291.12,27.9405,82,21.8659,27.9405,5,65,0.0244,10,75,1,38.049,608.0115
429,3,31,59,419.21,218.55,6.8297,32,5.9375,6.8297,3,56,0.0625,16,72,1,19.2729,143.9293
430,2,55,60,447.75,299.31,5.3448,56,136.5179,5.3448,6,58,0.0536,15,73,1,18.0772,157.1063
431,1,24,61,386.79,286.35,11.454,25,5.36,11.454,3,60,0.04,14,74,1,11.0656,187.9472
432,0,156,74,2352.48,2039.62,12.9912,157,152.6879,12.9912,13,74,0.0191,1,75,1,44.5129,913.9624
433,0,53,73,704.98,622.79,11.5331,54,7.1111,11.5331,6,73,0.0,2,75,1,20.7567,185.5176
434,1,82,64,2829.34,2328.26,28.0513,83,57.6747,28.0513,4,63,0.0,11,74,1,32.4505,1143.4307
435,0,45,63,580.69,400.41,8.7046,46,9.8696,8.7046,4,63,0.0,12,75,1,12.877,93.5781
436,3,22,58,1659.39,1447.9199,62.953,23,28.8696,62.953,1,55,0.0,17,72,1,11.8741,790.619
437,2,62,73,4813.43,3953.55,62.7548,63,1980.9841,62.7548,2,71,0.4286,2,73,1,19.5656,893.1623
438,0,38,60,1968.9,1555.35,39.8808,39,20.1795,39.8808,3,60,0.2821,15,75,1,14.799,502.3711
439,24,29,60,483.75,446.23,14.8743,30,5.7,14.8743,1,36,0.0,15,51,2,10.1462,127.4432
440,4,5,58,83.88,73.81,12.3017,6,5.0,12.3017,3,54,0.0,17,71,1,1.9665,30.2837
441,0,48,58,1704.76,1464.1799,29.8812,49,16.7551,29.8812,2,58,0.0204,17,75,1,23.4397,855.6333
442,0,49,63,1300.14,1003.42,20.0684,50,1127.54,20.0684,7,63,0.02,12,75,1,19.4711,418.7544
443,0,63,64,1595.08,1163.17,18.1745,64,14.3906,18.1745,3,64,0.125,11,75,1,27.3326,354.4243
444,4,41,65,1146.35,989.56,23.561,42,11.3095,23.561,6,61,0.0238,10,71,1,17.6311,384.2712
445,0,198,64,2455.6099,2077.02,10.4373,199,4.3719,10.4373,7,64,0.0201,11,75,0,104.7538,907.2968
446,1,20,58,124.53,120.38,5.7324,21,1.9524,5.7324,1,57,0.0,17,74,1,8.3715,59.6433
447,0,116,67,1275.16,995.25,8.5064,117,100.9487,8.5064,2,67,0.0,8,75,1,33.5026,382.5991
448,0,21,70,158.25,135.28,6.1491,22,2.6364,6.1491,2,70,0.0455,5,75,1,9.6559,77.3214
449,6,20,60,386.6,314.02,14.9533,21,734.0,14.9533,5,54,0.0,15,69,1,8.1107,100.4152
450,0,45,59,1085.16,805.26,17.5057,46,12.7174,17.5057,4,59,0.0,16,75,1,24.7826,218.718
451,0,95,73,1402.55,1221.47,12.7236,96,196.7396,12.7236,5,73,0.0104,2,75,1,36.532,298.8397
452,2,21,59,586.12,343.96,15.6345,22,15.5455,15.6345,2,57,0.2273,16,73,1,9.0147,201.0876
453,14,24,63,662.35,580.21,23.2084,25,10.68,23.2084,4,49,0.0,12,61,1,10.6203,222.9553
454,0,248,73,5889.4,3983.49,15.998,249,14.3815,15.998,7,73,0.0763,2,75,0,130.4863,1730.3014
455,0,21,65,825.39,739.47,33.6123,22,14.8182,33.6123,3,65,0.0,10,75,1,12.7258,644.9578
456,0,73,71,4842.89,4166.4,56.3027,74,267.8919,56.3027,4,71,0.0946,4,75,1,27.1059,2093.9025
457,0,52,63,425.04,347.57,6.5579,53,272.1509,6.5579,4,63,0.0,12,75,1,22.159,146.2074
458,1,94,58,1301.95,718.84,7.5667,95,335.3474,7.5667,8,57,0.1368,17,74,1,52.2582,367.4556
459,0,55,69,818.43,742.04,13.2507,56,5.1429,13.2507,3,69,0.0536,6,75,1,17.4998,224.352
460,1,87,63,534.19,435.45,4.9483,88,430.1932,4.9483,10,62,0.0682,12,74,1,38.378,201.0028
461,7,29,63,516.68,356.1,11.87,30,948.3333,11.87,5,56,0.0667,12,68,1,11.9065,210.8424
462,0,71,67,1100.76,890.27,12.3649,72,7.0833,12.3649,3,67,0.0417,8,75,1,29.3375,403.1643
463,0,403,61,4139.13,3250.63,8.0461,404,890.9901,8.0461,1,61,0.0124,14,75,0,145.3996,1402.7365
464,0,114,65,2378.54,1332.6,11.5878,115,334.7565,11.5878,5,65,0.3739,10,75,1,33.1816,515.0503
465,0,34,63,302.01,246.91,7.0546,35,4.2571,7.0546,4,63,0.0,12,75,1,9.2695,48.8125
466,0,6,60,194.88,163.57,23.3671,7,11.7143,23.3671,4,60,0.0,15,75,1,2.0793,58.6788
467,0,87,73,1671.2,1286.51,14.6194,88,8.9545,14.6194,8,73,0.0114,2,75,1,28.2703,383.9519
468,0,229,67,3512.15,2916.73,12.6814,230,49.2348,12.6814,6,67,0.0609,8,75,0,83.8046,566.5697
469,0,115,68,5987.31,4971.5,42.8578,116,143.181,42.8578,10,68,0.2155,7,75,0,64.7781,1630.778
470,0,113,73,1616.9199,1498.45,13.1443,114,671.4298,13.1443,1,73,0.0175,2,75,1,50.2105,511.6713
471,1,31,66,828.57,578.93,18.0916,32,12.2812,18.0916,2,65,0.1875,9,74,1,10.0745,208.1511
472,1,81,67,7542.55,6279.42,76.5783,82,30.8415,76.5783,5,66,0.2317,8,74,0,33.6965,2654.8897
473,1,51,63,2379.97,1860.59,35.7806,52,3704.75,35.7806,1,62,0.0,12,74,1,19.4019,726.9584
474,4,13,74,288.98,190.18,13.5843,14,16.9286,13.5843,2,70,0.0714,1,71,1,4.315,95.4649
475,0,30,69,1184.42,929.76,29.9923,31,19.2258,29.9923,3,69,0.129,6,75,1,11.7312,256.1904
476,0,25,70,1488.57,1250.4401,48.0938,26,25.2308,48.0938,1,70,0.0385,5,75,1,10.5098,502.0031
477,4,50,67,573.89,455.96,8.9404,51,1449.7255,8.9404,9,63,0.0,8,71,1,18.1301,174.9088
478,10,15,58,241.38,215.1,13.4438,16,1373.625,13.4438,2,48,0.0,17,65,1,8.3184,93.0302
479,1,160,61,1452.1,1143.92,7.1051,161,5.2112,7.1051,2,60,0.0435,14,74,1,54.272,388.3486
480,1,71,74,2927.13,2277.54,31.6325,72,2886.7639,31.6325,8,73,0.1111,1,74,1,24.9776,529.6291
481,3,42,70,1756.33,1375.18,31.9809,43,20.3953,31.9809,3,67,0.093,5,72,1,26.2274,1193.2322
482,0,51,64,1308.91,1006.97,19.3648,52,66.6154,19.3648,10,64,0.0,11,75,1,21.6641,353.7917
483,0,64,70,1886.3,1284.43,19.7605,65,14.3692,19.7605,3,70,0.0615,5,75,1,31.6623,1039.6738
484,0,90,70,1797.28,1484.42,16.3123,91,160.6923,16.3123,7,70,0.033,5,75,1,34.0461,550.8794
485,0,116,58,3779.19,2714.76,23.2031,117,4351.906,23.2031,2,58,0.0855,17,75,1,58.4049,1752.3244
486,9,21,60,623.1,549.73,24.9877,22,1226.2273,24.9877,2,51,0.0455,15,66,1,8.9972,221.8443
487,8,3,60,57.1,47.96,11.99,4,5.25,11.99,2,52,0.0,15,67,1,1.2564,14.9494
488,5,14,64,342.1,294.93,19.662,15,12.6,19.662,3,59,0.0,11,70,1,4.8665,82.6864
489,0,93,62,3615.44,3081.45,32.7814,94,2877.3085,32.7814,7,62,0.0106,13,75,1,42.505,1435.4938
490,0,63,69,2924.53,1674.59,26.1655,64,31.625,26.1655,6,69,0.4375,6,75,1,20.0217,567.2265
491,0,82,65,3154.76,2812.17,33.8816,83,2328.0723,33.8816,6,65,0.012,10,75,1,37.4702,1043.5181
492,0,91,57,5539.93,4368.35,47.4821,92,4025.1413,47.4821,3,57,0.2609,18,75,0,51.5711,2373.3408
493,0,113,64,3213.05,2680.69,23.5148,114,763.9912,23.5148,2,64,0.0526,11,75,1,49.3979,997.2613
495,6,44,66,2245.07,1443.12,32.0693,45,22.4667,32.0693,2,60,0.0222,9,69,1,16.3689,932.8057
496,35,6,58,423.26,362.21,51.7443,7,22.4286,51.7443,2,23,0.0,17,40,2,2.9453,149.0211
497,1,44,59,552.96,432.77,9.6171,45,6.8444,9.6171,7,58,0.0444,16,74,1,18.229,257.9756
498,0,36,67,632.41,517.84,13.9957,37,8.3243,13.9957,3,67,0.0,8,75,1,16.8446,224.5003
499,36,67,69,728.34,609.59,8.9646,68,5.1324,8.9646,1,33,0.0,6,39,2,17.5035,167.4202
500,10,4,72,84.82,78.04,15.608,5,11.6,15.608,1,62,0.0,3,65,1,1.3507,15.1507
